row,title,url,doi,domain,publisher_hint,access_group,item_kind_hint,tags,evaluation,inspiration,author_info,features,conclusions,useful_figures_data,notes
121,Impact of cooling rate on mechanical properties and failure mechanism of sandstone under thermal–mechanical coupling effect | International Journal of Coal Science & Technology (springer.com),https://link.springer.com/article/10.1007/s40789-023-00584-7,10.1007/s40789-023-00584-7,link.springer.com,Springer,auto_pdf_candidate,article_candidate,其实完全可以在这个模拟的基础上继续做不同尺度的试件在相同的热冲击条件下，破裂分区的规律,PFC数值模拟热冲击的分区破裂规律,,热力耦合作用下冷却速率对砂岩力学性能及破坏机理的影响,岩石材料热冲击力学实验，PFC数值模拟。测试了力学强度，做了数值模拟。主要研究了破裂的分区,,,"标记: 其实完全可以在这个模拟的基础上继续做不同尺度的试件在相同的热冲击条件下，破裂分区的规律
评价: PFC数值模拟热冲击的分区破裂规律
作者信息: 热力耦合作用下冷却速率对砂岩力学性能及破坏机理的影响
特点: 岩石材料热冲击力学实验，PFC数值模拟。测试了力学强度，做了数值模拟。主要研究了破裂的分区"
122,Mechanical Properties and Crack Propagation Behavior of Granite After High Temperature Treatment Based on a Thermo-Mechanical Grain-Based Model | Rock Mechanics and Rock Engineering (springer.com),https://link.springer.com/article/10.1007/s00603-023-03408-x,10.1007/s00603-023-03408-x,link.springer.com,Springer,auto_pdf_candidate,article_candidate,有PFC模拟的各种矿物的详细参数,,,基于热机械晶粒模型的花岗岩高温处理后力学性能及裂纹扩展行为,,,,"标记: 有PFC模拟的各种矿物的详细参数
作者信息: 基于热机械晶粒模型的花岗岩高温处理后力学性能及裂纹扩展行为"
123,基于CT-GBM数值模拟的高温花岗岩微开裂行为及损伤机理 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0266352X23001428,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,基于CT数据的PFC模拟,扫CT、拆分不同矿物成分、建立PFC数值模型、力学试验标定模拟参数、数值模拟不同温度下的破坏情况,,,CT+PFC,,,"标记: 基于CT数据的PFC模拟
评价: 扫CT、拆分不同矿物成分、建立PFC数值模型、力学试验标定模拟参数、数值模拟不同温度下的破坏情况
特点: CT+PFC"
124,Multiscale damage and thermal-stress evolution characteristics of rocks with thermal storage potential under thermal shocks - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S2352152X24002159,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,启发，还没有PFC的液氮热冲击的研究,PFC模拟热冲击,,热冲击下储热岩石多尺度损伤及热应力演化特征,基于热冲击PFC模拟，分析了裂纹的生成、UCS的大小与温度、热冲击的关系，分析了试件中心和边界的热应力，分析了不同位置的裂纹（晶间晶内）,,,"标记: 启发，还没有PFC的液氮热冲击的研究
评价: PFC模拟热冲击
作者信息: 热冲击下储热岩石多尺度损伤及热应力演化特征
特点: 基于热冲击PFC模拟，分析了裂纹的生成、UCS的大小与温度、热冲击的关系，分析了试件中心和边界的热应力，分析了不同位置的裂纹（晶间晶内）"
125,Numerical modelling of heat shock‐assisted rock fracture - Pressacco - 2020 - International Journal for Numerical and Analytical Methods in Geomechanics - Wiley Online Library,https://onlinelibrary.wiley.com/doi/full/10.1002/nag.3004,10.1002/nag.3004,onlinelibrary.wiley.com,Wiley,manual_or_institution_required,article_candidate,,PFC模拟边界破坏严重,,热冲击辅助岩石破裂的数值模拟,PFC热冲击模拟的常规流程方法,,,"评价: PFC模拟边界破坏严重
作者信息: 热冲击辅助岩石破裂的数值模拟
特点: PFC热冲击模拟的常规流程方法"
126,An investigation on the deterioration of physical and mechanical properties of granite after cyclic thermal shock - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0375650521002091,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,循环热冲击，ansys热力耦合模拟,参考文中的ansys热力耦合模拟的结果,,循环热冲击后花岗岩物理力学性能恶化的研究,循环热冲击处理后 力学强度、声发射、裂纹扩展的变化，结合ansys数值模拟研究热和力的作用关系,,,"标记: 循环热冲击，ansys热力耦合模拟
评价: 参考文中的ansys热力耦合模拟的结果
作者信息: 循环热冲击后花岗岩物理力学性能恶化的研究
特点: 循环热冲击处理后 力学强度、声发射、裂纹扩展的变化，结合ansys数值模拟研究热和力的作用关系"
127,W.G.P. Kumari,,,,unknown,title_or_note_only,article_candidate,Australia's geothermal frontier: Unlocking Granite's energy secrets - ScienceDirect,,,,,,,标记: Australia's geothermal frontier: Unlocking Granite's energy secrets - ScienceDirect
128,,,,,unknown,title_or_note_only,article_candidate,"Kumari, WGP (Author) – 17 – All Databases (clarivate.cn)",,,,,,,"标记: Kumari, WGP (Author) – 17 – All Databases (clarivate.cn)"
130,"Kang, Fangchao",,,,unknown,title_or_note_only,article_candidate,"Kang, Fangchao (Author) – 5 – All Databases (clarivate.cn)",,,,,,,"标记: Kang, Fangchao (Author) – 5 – All Databases (clarivate.cn)"
132,Effect of high temperature on mode-I fracture toughness of granite subjected to liquid nitrogen cooling - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0013794421002745?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,,,高温对液氮冷却作用花岗岩I.型断裂韧性的影响,温度400℃是阈值，开始出现跨晶裂缝。600℃以后晶间和跨晶裂缝共同出现,,,"作者信息: 高温对液氮冷却作用花岗岩I.型断裂韧性的影响
特点: 温度400℃是阈值，开始出现跨晶裂缝。600℃以后晶间和跨晶裂缝共同出现"
133,液氮冷冲击作用下高温花岗岩的损伤评价与统计本构模型 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-022-02779-x,10.1007/s00603-022-02779-x,link.springer.com,Springer,auto_pdf_candidate,article_candidate,液氮热冲击：高温-液氮、高温-空冷、室温-液氮,力学试验的处理结果可以参考,,"Zhiheng Chen, Song Sha, Lida Xu, Junsong Quan, Guan Rong & Maiyong Jiang",,,,"标记: 液氮热冲击：高温-液氮、高温-空冷、室温-液氮
评价: 力学试验的处理结果可以参考
作者信息: Zhiheng Chen, Song Sha, Lida Xu, Junsong Quan, Guan Rong & Maiyong Jiang"
134,Effect of liquid nitrogen cooling on mechanical characteristics and fracture morphology of layer coal under Brazilian splitting test - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S136516092100407X?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,如何分析粗糙面的分形维数？？？可以借鉴在我处理粗糙度的论文中。,,液氮冷却对巴西劈裂试验下层煤力学特性及裂缝形貌的影响,煤体层理角度不同，常温放入液氮中，UCS和巴西劈裂 的强度变化。测试了断面的粗糙度,,,"评价: 如何分析粗糙面的分形维数？？？可以借鉴在我处理粗糙度的论文中。
作者信息: 液氮冷却对巴西劈裂试验下层煤力学特性及裂缝形貌的影响
特点: 煤体层理角度不同，常温放入液氮中，UCS和巴西劈裂 的强度变化。测试了断面的粗糙度"
136,Study on Fracture Surface Damage and Fluid Flow Characteristics of Hot Dry Rock with Different Failure Modes under Repeated Thermal Shock | Rock Mechanics and Rock Engineering (springer.com),https://link.springer.com/article/10.1007/s00603-023-03526-6?utm_source=xmol&utm_medium=affiliate&utm_content=meta&utm_campaign=DDCN_1_GL01_metadata,10.1007/s00603-023-03526-6,link.springer.com,Springer,auto_pdf_candidate,article_candidate,这篇文章的参考文献很好，要看一看,热冲击对试件劈裂粗糙面的影响和对渗流的影响,,反复热冲击作用下不同破坏模式干热岩裂缝面损伤及流体流动特性研究,劈裂圆柱和剪切圆柱形成粗糙面。然后对这个面进行循环热冲击，然后进行粗糙度测试，和渗流测试。,,,"标记: 这篇文章的参考文献很好，要看一看
评价: 热冲击对试件劈裂粗糙面的影响和对渗流的影响
作者信息: 反复热冲击作用下不同破坏模式干热岩裂缝面损伤及流体流动特性研究
特点: 劈裂圆柱和剪切圆柱形成粗糙面。然后对这个面进行循环热冲击，然后进行粗糙度测试，和渗流测试。"
137,Quantitative visualization and characteristics of gas flow in 3D pore-fracture system of tight rock based on Lattice Boltzmann simulation - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1875510021000743?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,对孔隙率和分形的研究，和黄旭东的论文相似,,基于格子玻尔兹曼模拟的致密岩三维孔隙裂缝系统气流定量可视化及特征,致密砂岩CT，基于REV研究了孔隙分布、分形维数与孔隙率的关系（和旭东的研究相似）。做了脉冲法的渗透，然后基于格子玻尔兹曼模拟了渗透性，试验和模拟的结果相似，然后基于模拟研究了流动规律,,,"评价: 对孔隙率和分形的研究，和黄旭东的论文相似
作者信息: 基于格子玻尔兹曼模拟的致密岩三维孔隙裂缝系统气流定量可视化及特征
特点: 致密砂岩CT，基于REV研究了孔隙分布、分形维数与孔隙率的关系（和旭东的研究相似）。做了脉冲法的渗透，然后基于格子玻尔兹曼模拟了渗透性，试验和模拟的结果相似，然后基于模拟研究了流动规律"
138,https://www.sciencedirect.com/science/article/pii/S0375650522000530#bib0109,https://www.sciencedirect.com/science/article/pii/S0375650522000530,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,裂缝表征是地热工业中感兴趣的领域之一，因为裂缝充当流动管道，有助于地热储层的储层渗透性，特别是在增强型地热系统中。裂缝表征涉及确定裂缝的性质、网络、密度和应力相关特性，这与有效的油井放置、建模和预测地热储层的性能有关。Zhang等人（2015）使用基于混合ANN-GA的位移回分析方法来估计假设的自然裂缝储层的裂缝刚度，地应力和弹性参数周等人（2021）。 使用深度神经网络替代模型推断地热储层离散裂缝网络的裂缝密度和分形维数 .他们的研究表明，断裂密度受到数据的良好约束，而分形维数则更难确定。,,地下地热能中的机器学习：二十年回顾,,"Zhang, S., Yin, S., ASCE, M., and Yanguang Yuan (2015). Estimation of Fracture Stiffness, In Situ Stresses, and Elastic Parameters of Naturally Fractured Geothermal Reservoirs. International Journal of Geomechanics. Volume 15, Issue 1.",,"评价: 裂缝表征是地热工业中感兴趣的领域之一，因为裂缝充当流动管道，有助于地热储层的储层渗透性，特别是在增强型地热系统中。裂缝表征涉及确定裂缝的性质、网络、密度和应力相关特性，这与有效的油井放置、建模和预测地热储层的性能有关。Zhang等人（2015）使用基于混合ANN-GA的位移回分析方法来估计假设的自然裂缝储层的裂缝刚度，地应力和弹性参数周等人（2021）。 使用深度神经网络替代模型推断地热储层离散裂缝网络的裂缝密度和分形维数 .他们的研究表明，断裂密度受到数据的良好约束，而分形维数则更难确定。
作者信息: 地下地热能中的机器学习：二十年回顾
结论: Zhang, S., Yin, S., ASCE, M., and Yanguang Yuan (2015). Estimation of Fracture Stiffness, In Situ Stresses, and Elastic Parameters of Naturally Fractured Geothermal Reservoirs. International Journal of Geomechanics. Volume 15, Issue 1."
139,https://www.sciencedirect.com/science/article/pii/S2214509523007817,https://www.sciencedirect.com/science/article/pii/S2214509523007817,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,不同角度砂岩高温后的三轴压缩强度,,层状砂岩高温作用后力学特性及损伤模型研究,20-800℃的不同层理角度的砂岩在马弗炉中自然冷却后，三轴压缩力学强度。研究了强度与温度、角度的关系，以及建立了考虑温度、角度的统计损伤本构模型,,,"评价: 不同角度砂岩高温后的三轴压缩强度
作者信息: 层状砂岩高温作用后力学特性及损伤模型研究
特点: 20-800℃的不同层理角度的砂岩在马弗炉中自然冷却后，三轴压缩力学强度。研究了强度与温度、角度的关系，以及建立了考虑温度、角度的统计损伤本构模型"
140,Experimental investigation on mechanical properties and permeability evolution of red sandstone after heat treatments | Journal of Zhejiang University-SCIENCE A (springer.com),https://link.springer.com/article/10.1631/jzus.A1400362,10.1631/jzus.A1400362,link.springer.com,Springer,auto_pdf_candidate,article_candidate,砂岩渗透 三轴力学,400-600℃砂岩渗透性增大两倍,,热处理后红砂岩力学性能及渗透率演化试验研究,砂岩高温自然冷却后，测试了初始渗透性，然后测试了三轴压裂过程中渗透率的变化。结论：应力-应变过程中的渗透率随裂纹的演化而变化,,,"标记: 砂岩渗透 三轴力学
评价: 400-600℃砂岩渗透性增大两倍
作者信息: 热处理后红砂岩力学性能及渗透率演化试验研究
特点: 砂岩高温自然冷却后，测试了初始渗透性，然后测试了三轴压裂过程中渗透率的变化。结论：应力-应变过程中的渗透率随裂纹的演化而变化"
141,"Investigation on pore structure characteristics of ultra-tight sandstone reservoirs in the upper Triassic Xujiahe Formation of the northern Sichuan Basin, China - ScienceDirect",https://www.sciencedirect.com/science/article/pii/S0264817222000307,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,致密砂岩 压汞 分形,基于压汞计算孔隙分形,,川北盆地上三叠统徐家河组超致密砂岩储层孔隙结构特征研究,分析了不同直径孔隙的形成与矿物成分的关系。压汞并计算分形，超致密储层孔隙的非均质性主要由孔隙大小和裂缝决定,,,"标记: 致密砂岩 压汞 分形
评价: 基于压汞计算孔隙分形
作者信息: 川北盆地上三叠统徐家河组超致密砂岩储层孔隙结构特征研究
特点: 分析了不同直径孔隙的形成与矿物成分的关系。压汞并计算分形，超致密储层孔隙的非均质性主要由孔隙大小和裂缝决定"
142,裂缝表面粗糙度在裂隙岩石中宏观流体流动和传热中的作用 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160916300879,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,DFN网络，考虑粗糙度裂缝、传热研究,主要集中在粗糙度DFN模型的渗流传热特点,,裂缝表面粗糙度在裂隙岩石中宏观流体流动和传热中的作用,,参考DFN网络中嵌入随机粗糙度的方法，以及粗糙度参数的统计引入方法,,"标记: DFN网络，考虑粗糙度裂缝、传热研究
评价: 主要集中在粗糙度DFN模型的渗流传热特点
作者信息: 裂缝表面粗糙度在裂隙岩石中宏观流体流动和传热中的作用
结论: 参考DFN网络中嵌入随机粗糙度的方法，以及粗糙度参数的统计引入方法"
143,考虑粗壁裂缝的增强型地热系统采热性能的数值评估 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0960148122002099,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,对比了平板和粗糙两种裂缝面下的，DFN传热,,考虑粗壁裂缝的增强型地热系统热提取性能的数值评价,,,,"评价: 对比了平板和粗糙两种裂缝面下的，DFN传热
作者信息: 考虑粗壁裂缝的增强型地热系统热提取性能的数值评价"
145,使用不同冷却介质进行热处理后花岗岩的物理力学性能 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524005146,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,未处理 400℃花岗岩经过空冷 水冷 液氮 处理后的各项参数的对比研究,数值大小可以参考，其他没什么新意,,,,,,"标记: 未处理 400℃花岗岩经过空冷 水冷 液氮 处理后的各项参数的对比研究
评价: 数值大小可以参考，其他没什么新意"
146,液氮冷却后加热花岗岩的物理力学性能和微观结构演化模式研究 |地质力学和地质物理学,https://link.springer.com/article/10.1007/s40948-023-00720-2,10.1007/s40948-023-00720-2,link.springer.com,Springer,auto_pdf_candidate,article_candidate,高温花岗岩在液氮中热冲击冷却,折线图画的挺好的可以参考,,,全文流程：处理-密度、导热系数、孔隙率、波速、力学强度与变形-CT扫描拿到分形维数-NMR分析孔径变化-XRD分析矿物成分变化-机理讨论-工程应用,,,"标记: 高温花岗岩在液氮中热冲击冷却
评价: 折线图画的挺好的可以参考
特点: 全文流程：处理-密度、导热系数、孔隙率、波速、力学强度与变形-CT扫描拿到分形维数-NMR分析孔径变化-XRD分析矿物成分变化-机理讨论-工程应用"
147,液氮冷却状态对煤机械性能和压裂特性的影响 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-022-02851-6,10.1007/s00603-022-02851-6,link.springer.com,Springer,auto_pdf_candidate,article_candidate,很有意思，做了液氮冷却和液氮冷却后快速加热的试验,液氮冷却后快速加热可以做研究,,,我可以提出新方法：高温岩石液氮刺激以后快速通入高温蒸汽。同时做两个内容，一个完整岩石，一个有劈裂粗糙面的,,,"标记: 很有意思，做了液氮冷却和液氮冷却后快速加热的试验
评价: 液氮冷却后快速加热可以做研究
特点: 我可以提出新方法：高温岩石液氮刺激以后快速通入高温蒸汽。同时做两个内容，一个完整岩石，一个有劈裂粗糙面的"
153,变质岩裂缝地层论文,,,,unknown,title_or_note_only,article_candidate,,,,,,,,
154,"Metamorphic geothermal reservoir characterisation—A case study in the Jinlun geothermal area, Taitung, Taiwan - ScienceDirect",https://www.sciencedirect.com/science/article/pii/S0375650517302390,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,台湾的变质岩裂缝热储,,变质地热储层特征——以台湾台东金仑地热区为例,分析台湾的地质构造特征，从构造环境、重力、电阻率方面，论述了台湾地热赋存于变质岩裂缝储层中,,,"评价: 台湾的变质岩裂缝热储
作者信息: 变质地热储层特征——以台湾台东金仑地热区为例
特点: 分析台湾的地质构造特征，从构造环境、重力、电阻率方面，论述了台湾地热赋存于变质岩裂缝储层中"
155,"The reservoir characteristics and their significance for deliverability in metamorphic granite buried hill: a case study from the JZS oil field in the Liaodong Bay Basin, NE China | Arabian Journal of Geosciences (springer.com)",https://link.springer.com/article/10.1007/s12517-019-4823-0?utm_source=xmol&utm_medium=affiliate&utm_content=meta&utm_campaign=DDCN_1_GL01_metadata,10.1007/s12517-019-4823-0,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,前人研究表明，裂缝是变质岩的主要储集空间。,,变质花岗岩埋山储层特征及其意义——以东北辽东湾盆地JZS油田为例,,,,"评价: 前人研究表明，裂缝是变质岩的主要储集空间。
作者信息: 变质花岗岩埋山储层特征及其意义——以东北辽东湾盆地JZS油田为例"
168,地震,,,,unknown,title_or_note_only,article_candidate,,,,,,,,
169,Fault and fracture network characterization using seismic data: a study based on neural network models assessment | Geomechanics and Geophysics for Geo-Energy and Geo-Resources (springer.com),https://link.springer.com/article/10.1007/s40948-022-00352-y?utm_source=xmol&utm_medium=affiliate&utm_content=meta&utm_campaign=DDCN_1_GL01_metadata,10.1007/s40948-022-00352-y,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,采用地震数据对断层进行预测判断,,基于地震数据的断层和裂缝网络表征：基于神经网络模型评估的研究,,,,"评价: 采用地震数据对断层进行预测判断
作者信息: 基于地震数据的断层和裂缝网络表征：基于神经网络模型评估的研究"
170,Seismic prediction method of multiscale fractured reservoir | Applied Geophysics (springer.com),https://link.springer.com/article/10.1007/s11770-018-0667-8,10.1007/s11770-018-0667-8,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,基于储层裂缝密度分布的宏观和中尺度裂缝预测方法,,多尺度裂缝性储层地震预测方法,,,,"评价: 基于储层裂缝密度分布的宏观和中尺度裂缝预测方法
作者信息: 多尺度裂缝性储层地震预测方法"
171,全文阅读--XML全文阅读--中国知网 (cnki.net),https://kns.cnki.net/KXReader/Detail?invoice=Ze5jysWNmCyhq%2FexYlmtcpAx%2B4PZoYA8QHiPCLzN57bFYNocgmO%2BQeSE59FSeSlE0qdoD8bIifDGc3sttfB%2BZsUHg4hDrypqKsmiEreelDUxBhpT%2BVLqwIYQMHFcQ6lFzM%2F7PPUGyqYJ8Mh96B9xDP5WI%2BktVNUa1r%2FzQC6KtVg%3D&DBCODE=CJFD&FileName=KXTB200209003&TABLEName=cjfd2002&nonce=82914259E29348169BA2554D80D224E2&TIMESTAMP=1706847579275&uid=,,kns.cnki.net,CNKI,manual_or_institution_required,article_candidate,,华北地区震源深度14KM，这一深度的地壳力学变形特性,,中国大陆地震震源深度极其构造含义,,,,"评价: 华北地区震源深度14KM，这一深度的地壳力学变形特性
作者信息: 中国大陆地震震源深度极其构造含义"
172,全文阅读--XML全文阅读--中国知网 (cnki.net),https://kns.cnki.net/KXReader/Detail?invoice=HOdonuYlt2Eo40ZoLG6%2BqkiLXcWK3juTeqHXxFQCx%2BybemIBKOw7BURWCEFzOHm8Tu2dkqvh%2BjVU2Nf0AV5uqcYFLJ%2FuOWGcNFdKVIRwG7Zavzu%2F3LyGLAy3Kx29iEfBcd4TNSbeLCkcBKdmSk5gmF0WuoTuEvfWqWn8iWEjDvo%3D&DBCODE=CJFQ&FileName=DQWX201202013&TABLEName=cjfdlast2022&nonce=EB7DC1933C2647178A4E441E6984B750&TIMESTAMP=1706847176207&uid=,,kns.cnki.net,CNKI,manual_or_institution_required,article_candidate,,山西地震深度及分布,,山西地震带中小震精确位置及其显示的山西地震构造特征,,,,"评价: 山西地震深度及分布
作者信息: 山西地震带中小震精确位置及其显示的山西地震构造特征"
174,潜山油气藏,,,,unknown,title_or_note_only,article_candidate,,,,,,,,
175,https://www.sciencedirect.com/science/article/pii/S0264817223003082,https://www.sciencedirect.com/science/article/pii/S0264817223003082,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,,,中国渤海湾盆地渤中19-6区变质潜山储层天然裂缝,,,,作者信息: 中国渤海湾盆地渤中19-6区变质潜山储层天然裂缝
176,https://www.frontiersin.org/articles/10.3389/feart.2022.935508/full,https://www.frontiersin.org/articles/10.3389/feart.2022.935508/full,10.3389/feart.2022.935508/full,www.frontiersin.org,Frontiers,auto_pdf_candidate,article_candidate,,变质岩几乎没有原生孔隙，只有构造运动和流体活动形成的裂缝和次生孔隙,,渤海湾盆地渤中凹陷太古宙变质基底埋山储层裂缝发育特征及其控制因素,,,,"评价: 变质岩几乎没有原生孔隙，只有构造运动和流体活动形成的裂缝和次生孔隙
作者信息: 渤海湾盆地渤中凹陷太古宙变质基底埋山储层裂缝发育特征及其控制因素"
179,储层物性研究,,,,unknown,title_or_note_only,article_candidate,,,,,,,,
183,水热力耦合,,,,unknown,title_or_note_only,article_candidate,,,,,,,,
184,https://www.sciencedirect.com/science/article/pii/S0013795221003501,https://www.sciencedirect.com/science/article/pii/S0013795221003501,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,,,裂隙岩在热-水力-力学耦合环境下的渗透性演化与非线性渗流特性试验研究——以锡山地区沉积岩为例,,,,作者信息: 裂隙岩在热-水力-力学耦合环境下的渗透性演化与非线性渗流特性试验研究——以锡山地区沉积岩为例
192,地层岩芯裂缝分析,,,,unknown,title_or_note_only,article_candidate,,,,,,,,
194,https://www.sciencedirect.com/science/article/pii/S0191814121000948,https://www.sciencedirect.com/science/article/pii/S0191814121000948,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,,,莱茵河上游地堑中部天然裂缝性地热储层的结构特征,,,,作者信息: 莱茵河上游地堑中部天然裂缝性地热储层的结构特征
196,重新审视每个裂缝的大小和空间模式：从岩体表面到内部的推断 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524005134,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,基于蒙特卡洛进行模拟,找到了一种根据展现在表面的裂缝的情况，判断裂缝真实大小的方法,,,进一步的，如果这个方法能走的同，其实可以算一下表面分形维数和空间分形维数之间的关系,这个研究很重要，要参考,,"标记: 基于蒙特卡洛进行模拟
评价: 找到了一种根据展现在表面的裂缝的情况，判断裂缝真实大小的方法
特点: 进一步的，如果这个方法能走的同，其实可以算一下表面分形维数和空间分形维数之间的关系
结论: 这个研究很重要，要参考"
206,花岗岩经受热-冷却处理的等效导热系数劣化 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775523003475?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,可以参考他的PFC模拟的设置，看看不同速率的冷却是如何在模拟中实现的,,花岗岩在加热-冷却处理下的等效导热率劣化,空冷、水冷、液氮冷以后，花岗岩等效导热性的劣化,边界先破裂,,"评价: 可以参考他的PFC模拟的设置，看看不同速率的冷却是如何在模拟中实现的
作者信息: 花岗岩在加热-冷却处理下的等效导热率劣化
特点: 空冷、水冷、液氮冷以后，花岗岩等效导热性的劣化
结论: 边界先破裂"
210,表面粗糙度,,,,unknown,title_or_note_only,article_candidate,,,,,,,,
212,高温和热循环对花岗岩裂缝表面粗糙度的影响——3D形貌洞察 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S167477552400341X,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,给出了6个粗糙度参数的计算方法,,高温和热循环对花岗岩裂缝表面粗糙度的影响,计算了6中粗糙度参数，平面的立体的，面积啥的好几种。；计算了上下两个面的闭合状态,,,"评价: 给出了6个粗糙度参数的计算方法
作者信息: 高温和热循环对花岗岩裂缝表面粗糙度的影响
特点: 计算了6中粗糙度参数，平面的立体的，面积啥的好几种。；计算了上下两个面的闭合状态"
213,不同破坏模式的干热岩石在反复热冲击作用下的裂缝表面损伤及流体流动特性研究 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-023-03526-6?utm_source=xmol&utm_medium=affiliate&utm_content=meta&utm_campaign=DDCN_1_GL01_metadata,10.1007/s00603-023-03526-6,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,计算了裂隙面分形维数、裂隙开度分形维数，值得参考,,不同破坏模式的干热岩石在反复热冲击作用下的裂缝表面损伤及流体流动特性研究 |岩石力学和岩石工程,,,,"评价: 计算了裂隙面分形维数、裂隙开度分形维数，值得参考
作者信息: 不同破坏模式的干热岩石在反复热冲击作用下的裂缝表面损伤及流体流动特性研究 |岩石力学和岩石工程"
214,循环剪切作用下岩石裂隙中非达西流的各向异性 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524005547,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,考虑了断面粗糙度各向异性对非达西渗流的各向异性的影响，非常重要，是我的一个重要参考,,,,,,评价: 考虑了断面粗糙度各向异性对非达西渗流的各向异性的影响，非常重要，是我的一个重要参考
215,基于一阶导数均方根的修正粗糙度指数及其与岩石节理峰值剪切强度的关系 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0013795220317956?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,这个老师的课题组做了一系列粗糙度相关的研究，需要关注一下,,,,,,评价: 这个老师的课题组做了一系列粗糙度相关的研究，需要关注一下
216,用于岩石节理 3D 粗糙度的新粗糙度参数 |工程地质与环境通报,https://link.springer.com/article/10.1007/s10064-018-1394-3?utm_source=xmol&utm_medium=affiliate&utm_content=meta&utm_campaign=DDCN_1_GL01_metadata,10.1007/s10064-018-1394-3,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,提出了一个新的三维的粗糙度（ADH粗糙度），还有粗糙度的分形维数，可以参考,,,讨论一种新的JRC表征方法是否合理时，要基于巴顿等人的数据做验证或者说在他们的数据基础上做拟合。,,,"评价: 提出了一个新的三维的粗糙度（ADH粗糙度），还有粗糙度的分形维数，可以参考
特点: 讨论一种新的JRC表征方法是否合理时，要基于巴顿等人的数据做验证或者说在他们的数据基础上做拟合。"
218,基于大型天然岩石痕迹数据集的 JRC 计算统计方法和分形方法的比较评价 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-020-02348-0,10.1007/s00603-020-02348-0,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,概述了从JRC粗糙度提出以后的各种计算方法以及对表面粗糙情况的反映，最后指出：用Z2就能很好的描述粗糙情况，并且输入数据要以1mm作为插值间隔，并对数据进行去趋势处理（我理解就是把曲线调整水平）,,,回顾了巴顿提出10条代表曲线至今的JRC计算分析历史,,,"评价: 概述了从JRC粗糙度提出以后的各种计算方法以及对表面粗糙情况的反映，最后指出：用Z2就能很好的描述粗糙情况，并且输入数据要以1mm作为插值间隔，并对数据进行去趋势处理（我理解就是把曲线调整水平）
特点: 回顾了巴顿提出10条代表曲线至今的JRC计算分析历史"
