itemID,key,type,title,DOI,url,date,publicationTitle
772,URDVJGHG,journalArticle,Study of critical condition of borehole instability in granite under high temperature and high pressure,,,2009-00-00 2009,Chinese Journal of Rock Mechanics and Engineering
774,ALB8Y4CC,journalArticle,Study of constitutive equation of granite rheological model with thermo-mechanical coupling effects,,,2009-00-00 2009,Chinese Journal of Rock Mechanics and Engineering
776,PDG83AUV,journalArticle,Rheological experimental investigation on surrounding rock mass of granite under high temperature and hydrostatic stress,,,2008-00-00 2008,Chinese Journal of Rock Mechanics and Engineering
778,FX8I8DUM,journalArticle,Micro-CT experimental technology and meso-investigation on thermal fracturing characteristics of granite,,,2008-00-00 2008,Chinese Journal of Rock Mechanics and Engineering
780,LWVNDARY,journalArticle,Study on creep property of glauberite salt rock,,,2008-00-00 2008,Chinese Journal of Rock Mechanics and Engineering
782,CS3E67GZ,journalArticle,Study on coupled thermo-mechanical creep properties of bedded rock salt,,,2008-00-00 2008,Chinese Journal of Rock Mechanics and Engineering
784,8FSFK2MT,journalArticle,Effect of surface heat transfer coefficient gradient on thermal shock failure of ceramic materials under rapid cooling condition,10.1016/j.ceramint.2018.02.100,https://www.sciencedirect.com/science/article/pii/S0272884218303961,2018-06-01 2018-06-01,Ceramics International
786,GUZ7JEQX,journalArticle,Thermal shock behavior of SiC-whisker-reinforced diboride ultrahigh-temperature ceramics,10.1016/j.scriptamat.2008.02.023,https://www.sciencedirect.com/science/article/pii/S1359646208001589,2008-07-01 2008-07-01,Scripta Materialia
788,S7FCHSYY,book,Fundamentals of Heat and Mass Transfer,,,2011-00-00 2011,
790,7DLNM5YQ,book,"Fractals: Form, Chance and Dimension",,,1977-00-00 1977,
805,QXZTMU7W,journalArticle,Experimental study on the physical and mechanical variations of hot granite under different cooling treatments,10.1016/j.renene.2021.07.132,https://www.sciencedirect.com/science/article/pii/S0960148121011435,2021-12-01 2021-12-01,Renewable Energy
807,HJIHD555,journalArticle,Thermal damage effect on the thermal conductivity inhomogeneity of granite,10.1016/j.ijrmms.2020.104583,https://www.sciencedirect.com/science/article/pii/S1365160920309497,2021-02-01 2021-02-01,International Journal of Rock Mechanics and Mining Sciences
810,QLHLL8LJ,journalArticle,"A thermo-hydromechanical displacement discontinuity method to model fractures in high-pressure, high-temperature environments",10.1016/j.renene.2020.02.110,https://www.sciencedirect.com/science/article/pii/S0960148120303050,2020-06-01 2020-06-01,Renewable Energy
812,M6FCNXPV,journalArticle,Damage mechanism and heat transfer characteristics of limestone after thermal shock cycle treatments based on geothermal development,10.1016/j.ijrmms.2022.105269,https://www.sciencedirect.com/science/article/pii/S1365160922002350,2022-12-01 2022-12-01,International Journal of Rock Mechanics and Mining Sciences
816,AEVK9XZT,journalArticle,Pore structure alteration and permeability enhancement of shale under cyclic thermal impacts,10.1016/j.powtec.2021.11.010,https://www.sciencedirect.com/science/article/pii/S0032591021009542,2022-01-01 2022-01-01,Powder Technology
822,TSBHK6Z4,journalArticle,Effect of temperature-dependent rock thermal conductivity and specific heat capacity on heat recovery in an enhanced geothermal system,10.1016/j.rockmb.2023.100045,https://www.sciencedirect.com/science/article/pii/S2773230423000185,2023-04-01 2023-04-01,Rock Mechanics Bulletin
826,J7MV25FY,journalArticle,"A thermo-hydromechanical displacement discontinuity method to model fractures in high-pressure, high-temperature environments",10.1016/j.renene.2020.02.110,https://www.sciencedirect.com/science/article/pii/S0960148120303050,2020-06-01 2020-06-01,Renewable Energy
827,HG7Q3N3P,journalArticle,A thermo-mechanical simulation for the stability analysis of a horizontal wellbore in underground coal gasification,10.1016/j.petlm.2023.11.003,https://www.sciencedirect.com/science/article/pii/S2405656123000743,2023-11-29 2023-11-29,Petroleum
835,3L4IIN7T,journalArticle,Impact of pore distribution characteristics on percolation threshold based on site percolation theory,10.1016/j.physa.2021.125800,https://www.sciencedirect.com/science/article/pii/S0378437121000728,2021-05-15 2021-05-15,Physica A: Statistical Mechanics and its Applications
843,GCVY4U3F,journalArticle,Thermal properties of sandstone after treatment at high temperature,10.1016/j.ijrmms.2016.03.006,https://www.sciencedirect.com/science/article/pii/S1365160916300338,2016-05-01 2016-05-01,International Journal of Rock Mechanics and Mining Sciences
845,XDMUCW6U,journalArticle,Application of artificial intelligence in predicting the residual mechanical properties of fiber reinforced concrete (FRC) after high temperatures,10.1016/j.conbuildmat.2023.134609,https://www.sciencedirect.com/science/article/pii/S0950061823043283,2024-01-12 2024-01-12,Construction and Building Materials
849,WMWQQ58H,journalArticle,Determination of thermal damage in rock specimen using intelligent techniques,10.1016/j.enggeo.2018.03.027,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000432769300017,2018-05-18 MAY 18 2018,ENGINEERING GEOLOGY
850,HDBVSI4B,journalArticle,Investigation of strength behavior of thermally deteriorated sedimentary rocks subjected to dynamic cyclic loading,10.1016/j.ijrmms.2022.105201,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000860193500002,2022-10-00 OCT 2022,INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES
851,QDHRWP7D,journalArticle,Development of novel methods to predict the strength properties of thermally treated sandstone using statistical and soft-computing approach,10.1007/s00521-017-3233-z,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000478687000061,2019-07-00 JUL 2019,NEURAL COMPUTING & APPLICATIONS
852,PSPPXP6J,journalArticle,Prediction of thermal conductivity and damage in Indian Jalore granite for design of underground research laboratory,10.1007/s00521-021-05944-5,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000640950800002,2021-10-00 OCT 2021,NEURAL COMPUTING & APPLICATIONS
855,HK4DNWQV,journalArticle,A thermo-mechanical simulation for the stability analysis of a horizontal wellbore in underground coal gasification,10.1016/j.petlm.2023.11.003,https://www.sciencedirect.com/science/article/pii/S2405656123000743,2024-06-01 2024-06-01,Petroleum
860,DCJPBSWC,journalArticle,Some consequences of a proposed fractal nature of continental faulting,10.1038/348056a0,https://www.nature.com/articles/348056a0,1990-11-00 1990-11,Nature
863,XXDVG269,journalArticle,Real-time determination of fracture size and shape using trace data on tunnel walls,10.1016/j.tust.2005.12.012,https://www.sciencedirect.com/science/article/pii/S0886779805001409,2006-05-01 2006-05-01,Tunnelling and Underground Space Technology
877,MELD89HC,journalArticle,HatchFrac: A fast open-source DFN modeling software,10.1016/j.compgeo.2022.104917,https://www.sciencedirect.com/science/article/pii/S0266352X22002580,2022-10-01 2022-10-01,Computers and Geotechnics
880,SNTRXMPT,journalArticle,MEG3D——An Open-Source Software for DFN Model and 3D Numerical Manifold Elements Generation,10.1016/j.compgeo.2024.106383,https://www.sciencedirect.com/science/article/pii/S0266352X24003197,2024-08-01 2024-08-01,Computers and Geotechnics
883,G5J7446X,journalArticle,Relationship between box-counting fractal dimension and properties of fracture networks,10.1016/j.uncres.2023.100068,https://www.sciencedirect.com/science/article/pii/S266651902300047X,2024-01-01 2024-01-01,Unconventional Resources
886,UUNDZ44P,journalArticle,Development of an improved three-dimensional rough discrete fracture network model: Method and application,10.1016/j.ijmst.2023.10.004,https://www.sciencedirect.com/science/article/pii/S2095268623001441,2023-12-01 2023-12-01,International Journal of Mining Science and Technology
889,WU63JAF6,journalArticle,A fractal analysis of radon migration in discrete fracture network model,10.1016/j.chemosphere.2020.129010,https://www.sciencedirect.com/science/article/pii/S0045653520332070,2021-03-01 2021-03-01,Chemosphere
929,URE4LEC5,journalArticle,A new computer code for discrete fracture network modelling,10.1016/j.cageo.2009.05.012,https://www.sciencedirect.com/science/article/pii/S0098300409003215,2010-03-01 2010-03-01,Computers & Geosciences
936,JHACDRLF,computerProgram,Addon Item,,,,
1015,V9Z9XUGZ,journalArticle,A novel approach of two-dimensional representation of rock fracture network characterization and connectivity analysis,10.1016/j.petrol.2019.106507,https://www.sciencedirect.com/science/article/pii/S0920410519309283,2020-01-01 2020-01-01,Journal of Petroleum Science and Engineering
1044,AHWQGC5I,journalArticle,Upscaling of fractured rock mass properties – An example comparing Discrete Fracture Network (DFN) modeling and empirical relations based on engineering rock mass classifications,10.1016/j.enggeo.2021.106382,https://www.sciencedirect.com/science/article/pii/S0013795221003938,2021-12-05 2021-12-05,Engineering Geology
1047,W36N65DD,journalArticle,A theoretical model and experimental investigation of fluid flow in granite rough fracture,10.1063/5.0244761,,2025-01-00 2025-01,Physics of Fluids
1048,NDE3TUBL,journalArticle,The equivalent discrete fracture networks based on the correlation index in highly fractured rock masses,10.1016/j.enggeo.2019.105228,https://www.sciencedirect.com/science/article/pii/S0013795218314030,2019-10-03 2019-10-03,Engineering Geology
1078,QL3EBBLL,journalArticle,Estimation of fracture size and azimuth in the universal elliptical disc model based on trace information,10.1016/j.jrmge.2022.07.018,https://www.sciencedirect.com/science/article/pii/S1674775522001731,2023-06-01 2023-06-01,Journal of Rock Mechanics and Geotechnical Engineering
1079,876LD3L5,journalArticle,Simulation-based investigation on the accuracy of discrete fracture network (DFN) representation,10.1016/j.compgeo.2020.103487,https://www.sciencedirect.com/science/article/pii/S0266352X20300501,2020-05-01 2020-05-01,Computers and Geotechnics
1084,64IRRY9Z,journalArticle,Multifractal scaling properties of a growing fault population,10.1111/j.1365-246X.1995.tb07007.x,https://academic.oup.com/gji/article-lookup/doi/10.1111/j.1365-246X.1995.tb07007.x,1995-09-00 09/1995,Geophysical Journal International
1087,WZY5RMCC,journalArticle,Dispersion on a Sphere,10.1098/rspa.1953.0064,http://rspa.royalsocietypublishing.org/cgi/doi/10.1098/rspa.1953.0064,1953-05-07 1953-05-07,"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences"
1096,MZQR8BJ2,journalArticle,Similarities between Shear Zones of Different Magnitudes,10.1130/0016-7606(1970)81[1625:SBSZOD]2.0.CO;2,https://doi.org/10.1130/0016-7606(1970)81[1625:SBSZOD]2.0.CO;2,1970-06-01 1970-06-01,GSA Bulletin
1099,AHX7BWBU,journalArticle,A method to characterize fracture density and connectivity through fractal geometry,10.1016/0148-9062(88)90982-5,https://www.sciencedirect.com/science/article/pii/0148906288909825,1988-12-01 1988-12-01,International Journal of Rock Mechanics and Mining Sciences & Geomechanics Abstracts
1102,CPQC86K8,journalArticle,Estimation of a joint diameter distribution by an implicit scheme and interpolation technique,10.1016/j.ijrmms.2005.09.009,https://www.sciencedirect.com/science/article/pii/S1365160905001425,2006-06-01 2006-06-01,International Journal of Rock Mechanics and Mining Sciences
1106,VFBUINTN,journalArticle,Efficient Simulation of the von Mises Distribution,10.2307/2346732,https://www.jstor.org/stable/2346732,1979-00-00 1979,Journal of the Royal Statistical Society. Series C (Applied Statistics)
1110,9KDQUWIS,conferencePaper,Stochastic sampling of the hyperspherical von mises–fisher distribution without rejection methods,10.1109/SDF.2015.7347705,http://ieeexplore.ieee.org/document/7347705/,2015-10-00 10/2015,
1113,NN92HXPS,journalArticle,Experimental study on heat transfer characteristics of rock mass with single fracture in geothermal reservoir,10.1016/j.tsep.2025.103631,https://linkinghub.elsevier.com/retrieve/pii/S2451904925004214,2025-06-00 06/2025,Thermal Science and Engineering Progress
1127,XRIGR2C2,journalArticle,"Review on heat extraction systems of hot dry rock: Classifications, benefits, limitations, research status and future prospects",10.1016/j.rser.2024.114364,https://www.sciencedirect.com/science/article/pii/S136403212400087X,2024-05-01 2024-05-01,Renewable and Sustainable Energy Reviews
1131,UHLHQ538,journalArticle,Effect of water-cooling shock on fracture initiation and morphology of high-temperature granite: Application of hydraulic fracturing to enhanced geothermal systems,10.1016/j.apenergy.2023.120858,https://www.sciencedirect.com/science/article/pii/S0306261923002222,2023-05-01 2023-05-01,Applied Energy
1136,H2J5IRHM,journalArticle,Impacts of T-type intersections on the connectivity and flow in Complex two-dimensional fracture networks,10.1016/j.enggeo.2023.107122,https://www.sciencedirect.com/science/article/pii/S0013795223001400,2023-07-01 2023-07-01,Engineering Geology
1140,HEALBNAC,journalArticle,Upscaling of fractured rock mass properties – An example comparing Discrete Fracture Network (DFN) modeling and empirical relations based on engineering rock mass classifications,10.1016/j.enggeo.2021.106382,https://www.sciencedirect.com/science/article/pii/S0013795221003938,2021-12-05 2021-12-05,Engineering Geology
1147,3XDWKJCA,journalArticle,The physical mechanisms of induced earthquakes,10.1038/s43017-023-00497-8,https://www.nature.com/articles/s43017-023-00497-8,2023-12-00 2023-12,Nature Reviews Earth & Environment
1148,W3ZJEC7V,journalArticle,Development program of hot dry rock geothermal resource in the Yangbajing Basin of China,10.1016/j.renene.2011.09.005,https://www.sciencedirect.com/science/article/pii/S0960148111005234,2012-03-01 2012-03-01,Renewable Energy
1163,ELPKM3J6,journalArticle,Review of oil shale in-situ conversion technology,10.1016/j.apenergy.2020.115121,https://www.sciencedirect.com/science/article/pii/S0306261920306334,2020-07-01 2020-07-01,Applied Energy
1166,CTEZ9C4H,journalArticle,Occurrence space and state of shale oil: A review,10.1016/j.petrol.2022.110183,https://www.sciencedirect.com/science/article/pii/S0920410522000742,2022-04-01 2022-04-01,Journal of Petroleum Science and Engineering
1169,DZTSEB8T,journalArticle,Effect of water-cooling shock on fracture initiation and morphology of high-temperature granite: Application of hydraulic fracturing to enhanced geothermal systems,10.1016/j.apenergy.2023.120858,https://www.sciencedirect.com/science/article/pii/S0306261923002222,2023-05-01 2023-05-01,Applied Energy
1170,R9PEZD9T,journalArticle,A three-dimensional coupled thermo-hydro model for geothermal development in discrete fracture networks of hot dry rock reservoirs,10.1016/j.gr.2022.12.002,https://www.sciencedirect.com/science/article/pii/S1342937X22003380,2023-10-01 2023-10-01,Gondwana Research
1172,RYZG848V,journalArticle,Heat extraction performance of fractured geothermal reservoirs considering aperture variability,10.1016/j.energy.2023.126806,https://www.sciencedirect.com/science/article/pii/S0360544223002001,2023-04-15 2023-04-15,Energy
1184,H9RJFQVB,journalArticle,Development and application of three-dimensional discrete fracture network modeling approach for fluid flow in fractured rock masses,10.1016/j.jngse.2021.103957,https://www.sciencedirect.com/science/article/pii/S1875510021001645,2021-07-01 2021-07-01,Journal of Natural Gas Science and Engineering
1190,K2K778TK,journalArticle,A new approach to measure wettability by relative permeability measurements一种利用相对渗透率测量来测定润湿性的新方法,10.1016/j.petrol.2021.109191,https://www.sciencedirect.com/science/article/pii/S0920410521008457,2022-01-01 2022-01-01,Journal of Petroleum Science and Engineering
1193,UVQ5PF48,journalArticle,The equivalent discrete fracture networks based on the correlation index in highly fractured rock masses,10.1016/j.enggeo.2019.105228,https://www.sciencedirect.com/science/article/pii/S0013795218314030,2019-10-03 2019-10-03,Engineering Geology
1200,YBQ7NJV4,book,Rock Fluid Mechanics in Mine,,,1994-00-00 1994,
1201,BZB3DD9H,thesis,Theory and application of coal rocks and gas coupling,,,1992-00-00 1992,
1202,2SFE5RFS,journalArticle,Unsymmetry of scale transformation of rock mass anisotropy,,https://kns.cnki.net/KCMS/detail/detail.aspx?dbcode=CJFQ&dbname=CJFD2002&filename=YSLX200211003,2002-00-00 2002,Chinese Journal of Rock Mechanics and Engineering
1203,BMYJX4HT,journalArticle,Study on 3D fractal distribution law of the surface number in rock mass,,https://kns.cnki.net/KCMS/detail/detail.aspx?dbcode=CJFQ&dbname=CJFD2005&filename=YSLX200504010,2005-00-00 2005,Chinese Journal of Rock Mechanics and Engineering
1204,Y8NHJGYD,journalArticle,Three-dimensional fractal distribution emulation and technique of the crack face number in rock mass,,https://kns.cnki.net/KCMS/detail/detail.aspx?dbcode=CJFQ&dbname=CJFD2005&filename=YSLX20050600F,2005-00-00 2005,Chinese Journal of Rock Mechanics and Engineering
1215,RWQH4X9H,conferencePaper,岩体裂隙网络的三维分形仿真,,https://kns.cnki.net/KCMS/detail/detail.aspx?dbcode=CPFD&dbname=CPFD0914&filename=ZGYJ199908002053,,
1216,AVAZ8IRD,journalArticle,Two Dimensiond Fractal Emulator of RockMasses Crack Network,10.16355/j.cnki.issn1007-9432tyut.1999.05.007,https://doi.org/10.16355/j.cnki.issn1007-9432tyut.1999.05.007,1999-00-00 1999,Journal of Taiyuan University of Technology
1217,3F3TVDKE,journalArticle,Correlation study of fractal dimensions of discontinuities and rock mass strength,,https://kns.cnki.net/KCMS/detail/detail.aspx?dbcode=CJFQ&dbname=CJFD2003&filename=YSLX2003S1011,2003-00-00 2003,Chinese Journal of Rock Mechanics and Engineering
1220,S7I8DI78,journalArticle,Investigating the scale effects in strength of fractured rock mass,10.1016/j.chaos.2008.09.005,https://www.sciencedirect.com/science/article/pii/S0960077908004190,2009-09-15 2009-09-15,"Chaos, Solitons & Fractals"
1222,MYIILQI2,journalArticle,Percolation laws of a fractal fracture-pore double medium,10.1142/S0218348X16500535,https://www.worldscientific.com/doi/abs/10.1142/S0218348X16500535,2016-12-00 2016-12,Fractals
1223,U6N8XVUI,conferencePaper,Statistical Description Of Rock Properties And Sampling,,https://dx.doi.org/,1977-06-22 1977/06/22,
1227,8KZ9IXMB,conferencePaper,Interpretation of geological factors for use in slope theory,,https://cir.nii.ac.jp/crid/1570009749183901056,1970-00-00 1970,
1230,FBIKNKJX,journalArticle,"In-situ interference and tracer tests in granite rock with fractures at Beishan exploration tunnel, China",10.1016/j.ijrmms.2025.106166,https://www.sciencedirect.com/science/article/pii/S1365160925001431,2025-08-01 2025-08-01,International Journal of Rock Mechanics and Mining Sciences
1232,672QYG4N,journalArticle,Effect of fracture characteristics on groundwater flow adjacent to high-level radioactive waste repository,10.1016/j.jhydrol.2023.130593,https://www.sciencedirect.com/science/article/pii/S0022169423015354,2024-02-01 2024-02-01,Journal of Hydrology
1237,F3JJ8FSI,journalArticle,"Application of geophysical well logs in solving geologic issues: Past, present and future prospect",10.1016/j.gsf.2024.101779,https://www.sciencedirect.com/science/article/pii/S1674987124000033,2024-05-01 2024-05-01,Geoscience Frontiers
1239,QFZ444ZW,journalArticle,Gneissic tors in the central European upland: Complex Late Pleistocene forms?,10.1016/j.geomorph.2023.108764,https://www.sciencedirect.com/science/article/pii/S0169555X23001848,2023-09-01 2023-09-01,Geomorphology
1277,MPP4Z2AF,thesis,基于激光雷达的褶皱裂缝力学系统及裂缝分布模型构建,10.27461/d.cnki.gzjdx.2019.000566,https://doi.org/10.27461/d.cnki.gzjdx.2019.000566,2020-00-00 2020,
1293,3LCHGMVX,journalArticle,岩芯饼化机制及应力分析,,https://kns.cnki.net/KCMS/detail/detail.aspx?dbcode=CJFQ&dbname=CJFDLAST2016&filename=DBDX201610026,2016-00-00 2016,东北大学学报（自然科学版）
1308,R2IC3K5I,journalArticle,PFC-FDEM multi-scale cross-platform numerical simulation of thermal crack network evolution and SHTB dynamic mechanical response of rocks,10.1016/j.ijmst.2025.08.013,https://www.sciencedirect.com:5037/science/article/pii/S209526862500148X,2025-09-01 2025/09/01,International Journal of Mining Science and Technology
1411,PZGYIA34,journalArticle,"Effects of fracture density, roughness, and percolation of fracture network on heat-flow coupling in hot rock masses with embedded three-dimensional fracture network断裂密度、粗糙度和断裂网络渗透对带有嵌入三维断裂网络的热岩体热流耦合的影响",10.1016/j.geothermics.2020.101846,https://www.sciencedirect.com/science/article/pii/S0375650519304791,2020-09-01 2020-09-01,Geothermics
1414,LPPLP7UU,journalArticle,A robust numerical method for modeling multiple wells in city-scale geothermal field based on simplified one-dimensional well model基于简化一维井模型的城市尺度地热田多井建模的稳健数值方法。,10.1016/j.renene.2019.02.131,https://www.sciencedirect.com/science/article/pii/S0960148119302964,2019-08-01 2019-08-01,Renewable Energy
1416,KQHIWWRA,journalArticle,"Effects of fracture density, roughness, and percolation of fracture network on heat-flow coupling in hot rock masses with embedded three-dimensional fracture network",10.1016/j.geothermics.2020.101846,https://www.sciencedirect.com/science/article/pii/S0375650519304791,2020-09-01 2020-09-01,Geothermics
1417,97VMGFU9,journalArticle,Experimental investigation of seepage and heat transfer in rough fractures for enhanced geothermal systems,10.1016/j.renene.2018.12.063,https://www.sciencedirect.com/science/article/pii/S0960148118315076,2019-05-01 2019-05-01,Renewable Energy
1419,WASDKFUV,journalArticle,A dynamic heat transfer coefficient between fractured rock and flowing fluid,10.1016/j.geothermics.2016.08.007,https://www.sciencedirect.com/science/article/pii/S0375650516300864,2017-01-01 2017-01-01,Geothermics
1422,QY2TX7VM,journalArticle,The role of fracture surface roughness in macroscopic fluid flow and heat transfer in fractured rocks,10.1016/j.ijrmms.2016.05.006,https://www.sciencedirect.com/science/article/pii/S1365160916300879,2016-09-01 2016-09-01,International Journal of Rock Mechanics and Mining Sciences
1423,4XGECM56,journalArticle,Effects of surface roughness on the heat transfer characteristics of water flow through a single granite fracture,10.1016/j.compgeo.2016.09.002,https://www.sciencedirect.com/science/article/pii/S0266352X16302105,2016-12-01 2016-12-01,Computers and Geotechnics
1426,3WLVZ2JM,journalArticle,Numerical modeling of the effects of roughness on flow and eddy formation in fractures,10.1016/j.jrmge.2016.08.004,https://www.sciencedirect.com/science/article/pii/S1674775516302293,2017-02-01 2017-02-01,Journal of Rock Mechanics and Geotechnical Engineering
1427,6G6GCZ6B,journalArticle,"Critical hydraulic gradient for nonlinear flow through rock fracture networks: The roles of aperture, surface roughness, and number of intersections",10.1016/j.advwatres.2015.12.002,https://www.sciencedirect.com/science/article/pii/S0309170815002985,2016-02-01 2016-02-01,Advances in Water Resources
1430,WLH632L4,journalArticle,Experimental study on the effect of fracture geometric characteristics on the permeability in deformable rough-walled fractures,10.1016/j.ijrmms.2017.07.003,https://www.sciencedirect.com/science/article/pii/S1365160917301508,2017-10-01 2017-10-01,International Journal of Rock Mechanics and Mining Sciences
1432,WXWSPWYA,journalArticle,Semi-analytical model for pumping tests in discretely fractured aquifers,10.1016/j.jhydrol.2020.125737,https://www.sciencedirect.com/science/article/pii/S0022169420311987,2021-02-01 2021-02-01,Journal of Hydrology
1447,FY2HDN92,journalArticle,The use of discrete fracture networks for modelling coupled geomechanical and hydrological behaviour of fractured rocks,10.1016/j.compgeo.2016.12.024,https://www.sciencedirect.com/science/article/pii/S0266352X16303317,2017-05-01 2017-05-01,Computers and Geotechnics
1452,HBBEE4YN,journalArticle,An Enhanced Discrete Fracture Network model to simulate complex fracture distribution,10.1016/j.petrol.2017.06.035,https://www.sciencedirect.com/science/article/pii/S0920410517305302,2017-07-01 2017-07-01,Journal of Petroleum Science and Engineering
1453,UJWG52WM,journalArticle,Influence of data analysis when exploiting DFN model representation in the application of rock mass classification systems,10.1016/j.jrmge.2018.08.003,https://www.sciencedirect.com/science/article/pii/S1674775518301288,2018-12-01 2018-12-01,Journal of Rock Mechanics and Geotechnical Engineering
1471,I9ANK5NH,journalArticle,Characterizing the intrinsic complexity of natural fracture networks: A novel fractal-based approach,10.1016/j.enggeo.2025.108376,https://www.sciencedirect.com/science/article/pii/S0013795225004727,2025-11-01 2025-11-01,Engineering Geology
1475,W8X77C27,journalArticle,Fracture network characterization with deep generative model based stochastic inversion,10.1016/j.energy.2023.127302,https://www.sciencedirect.com/science/article/pii/S0360544223006965,2023-06-15 2023-06-15,Energy
1476,7R82WE5Y,webpage,Characterizing the Subsurface Properties in an Enhanced Geothermal System Using a Deep Generative Diffusion Model and Discrete Fractured Network Models,,https://pangea.stanford.edu/ERE/db/GeoConf/Abstract.php?PaperID=9283,,
1482,NBH5D4D8,journalArticle,考虑流体热物理性质动态演化的高温岩石粗糙裂隙渗流传热效应研究,10.13722/j.cnki.jrme.2023.0897,http://rockmech.whrsm.ac.cn/CN/abstract/abstract43227.shtml,,岩石力学与工程学报
1483,CKVNME2N,journalArticle,Permeability of crystalline rocks,10.1029/91EO00190,https://onlinelibrary.wiley.com/doi/abs/10.1029/91EO00190,1992-00-00 1992,"Eos, Transactions American Geophysical Union"
1484,VSJZVKKE,journalArticle,Petrophysical properties of the 9-km-deep crustal section at KTB,10.1029/96JB03396,https://onlinelibrary.wiley.com/doi/abs/10.1029/96JB03396,1997-00-00 1997,Journal of Geophysical Research: Solid Earth
1487,SDLQCRFG,journalArticle,Permeability of crystalline and argillaceous rocks,10.1016/0148-9062(80)90807-4,https://www.sciencedirect.com/science/article/pii/0148906280908074,1980-10-01 1980-10-01,International Journal of Rock Mechanics and Mining Sciences & Geomechanics Abstracts
1488,ANUA67EY,journalArticle,A new global database to improve predictions of permeability distribution in crystalline rocks at site scale,10.1002/2017JB014106,https://onlinelibrary.wiley.com/doi/abs/10.1002/2017JB014106,2017-00-00 2017,Journal of Geophysical Research: Solid Earth
1490,86TP97CG,journalArticle,A new global database to improve predictions of permeability distribution in crystalline rocks at site scale,10.1002/2017JB014106,https://onlinelibrary.wiley.com/doi/abs/10.1002/2017JB014106,2017-00-00 2017,Journal of Geophysical Research: Solid Earth
1491,L8CTAV9P,journalArticle,Precambrian geology of China,10.1016/j.precamres.2012.09.017,https://www.sciencedirect.com/science/article/pii/S030192681200232X,2012-12-01 2012-12-01,Precambrian Research
1492,92U7B8IU,journalArticle,From Fluid Flow to Coupled Processes in Fractured Rock: Recent Advances and New Frontiers,10.1029/2021RG000744,https://onlinelibrary.wiley.com/doi/abs/10.1029/2021RG000744,2022-00-00 2022,Reviews of Geophysics
1498,CZFQC5W5,journalArticle,A fractal model for characterizing fluid flow in fractured rock masses based on randomly distributed rock fracture networks,10.1016/j.compgeo.2014.11.004,https://www.sciencedirect.com/science/article/pii/S0266352X14002092,2015-04-01 2015-04-01,Computers and Geotechnics
1499,ISAYQPIK,journalArticle,A fractal model based on a new governing equation of fluid flow in fractures for characterizing hydraulic properties of rock fracture networks,10.1016/j.compgeo.2016.01.025,https://www.sciencedirect.com/science/article/pii/S0266352X16300076,2016-05-01 2016-05-01,Computers and Geotechnics
1500,693YRBV4,journalArticle,Can we infer the percolation status of 3D fractured media from 2D outcrops?,10.1016/j.enggeo.2022.106648,https://www.sciencedirect.com/science/article/pii/S0013795222001338,2022-06-05 2022-06-05,Engineering Geology
1501,SXQ4NXPQ,journalArticle,"Enhancing fracture network characterization: A data-driven, outcrop-based analysis",10.1016/j.compgeo.2022.104997,https://www.sciencedirect.com/science/article/pii/S0266352X22003342,2022-12-01 2022-12-01,Computers and Geotechnics
1502,7R65YEAU,journalArticle,Impact of Fracture Geometry and Topology on the Connectivity and Flow Properties of Stochastic Fracture Networks,10.1029/2020WR028652,https://onlinelibrary.wiley.com/doi/abs/10.1029/2020WR028652,2021-00-00 2021,Water Resources Research
1505,LLXY5W42,book,The fractal geometry of nature,,https://ui.adsabs.harvard.edu/abs/1983whf..book.....M,1983-01-01 1983-01-01,
1506,WKA99MPL,journalArticle,"Porosity, permeability and 3D fracture network characterisation of dolomite reservoir rock samples",10.1016/j.petrol.2014.12.019,,2015-03-00 2015-03,Journal of Petroleum Science and Engineering
1507,UQUII24K,journalArticle,Estimation of permeability of 3-D discrete fracture networks: An alternative possibility based on trace map analysis,10.1016/j.enggeo.2017.05.005,https://www.sciencedirect.com/science/article/pii/S0013795217303216,2017-08-30 2017-08-30,Engineering Geology
1510,EA9BZADF,journalArticle,Tectonic evolution of the North China Block: from orogen to craton to orogen,10.1144/SP280.1,https://www.lyellcollection.org/doi/full/10.1144/sp280.1,2007-01-00 2007-01,"Geological Society, London, Special Publications"
1511,GNIAJL85,journalArticle,Late Mesozoic and Cenozoic rifting and its dynamic setting in Eastern China and adjacent areas,10.1016/S0040-1951(01)00271-2,https://www.sciencedirect.com/science/article/pii/S0040195101002712,2002-02-28 2002-02-28,Tectonophysics
1513,K5W56Z3D,journalArticle,"Neotectonic activity along the Shanxi rift system, China",10.1016/0040-1951(93)90180-R,https://www.sciencedirect.com/science/article/pii/004019519390180R,1993-03-31 1993-03-31,Tectonophysics
1514,8JKRT9HM,journalArticle,Physical explanation for the displacement-length relationship of faults using a post-yield fracture mechanics model,10.1016/0191-8141(92)90065-5,https://www.sciencedirect.com/science/article/pii/0191814192900655,1992-11-01 1992-11-01,Journal of Structural Geology
